settlement-id	settlement-start-date	settlement-end-date	deposit-date	total-amount	currency	transaction-type	order-id	merchant-order-id	adjustment-id	shipment-id	marketplace-name	amount-type	amount-description	amount	fulfillment-id	posted-date	posted-date-time	order-item-code	merchant-order-item-id	merchant-adjustment-item-id	sku	quantity-purchased
6221566361						Order	109-1599211-1975444	109-1599211-1975444		DTsZ5P8PH	Amazon.com	ItemFees	FBAWeightBasedFee	-1.66	AFN	2016-11-16	2016-11-16 21:17:48 UTC	25829338703434			M2-Q0FT-J8PU	1
6221566361						Order	109-1599211-1975444	109-1599211-1975444		DTsZ5P8PH	Amazon.com	ItemFees	Commission	-2.1	AFN	2016-11-16	2016-11-16 21:17:48 UTC	25829338703434			M2-Q0FT-J8PU	1
6221566361						Order	109-3615105-8441869	109-3615105-8441869		DdVgkDSDH	Amazon.com	ItemPrice	Principal	7.99	AFN	2016-11-16	2016-11-16 20:37:53 UTC	69748944008666			3N-ND1U-OAKS	1
6221566361						Order	109-3615105-8441869	109-3615105-8441869		DdVgkDSDH	Amazon.com	ItemFees	FBAPerOrderFulfillmentFee	-1	AFN	2016-11-16	2016-11-16 20:37:53 UTC	69748944008666			3N-ND1U-OAKS	1
6221566361						Order	109-3615105-8441869	109-3615105-8441869		DdVgkDSDH	Amazon.com	ItemFees	FBAPerUnitFulfillmentFee	-1.06	AFN	2016-11-16	2016-11-16 20:37:53 UTC	69748944008666			3N-ND1U-OAKS	1
6221566361						Order	109-3615105-8441869	109-3615105-8441869		DdVgkDSDH	Amazon.com	ItemFees	FBAWeightBasedFee	-0.82	AFN	2016-11-16	2016-11-16 20:37:53 UTC	69748944008666			3N-ND1U-OAKS	1
6221566361						Order	109-3615105-8441869	109-3615105-8441869		DdVgkDSDH	Amazon.com	ItemFees	Commission	-1.2	AFN	2016-11-16	2016-11-16 20:37:53 UTC	69748944008666			3N-ND1U-OAKS	1
6221566361						Order	104-6056769-6383424			DhCSxkNbN	Amazon.com	ItemPrice	Principal	3.83	MFN	2016-11-16	2016-11-16 09:33:26 UTC	37400925701594			EMTO-FUNS-AA207	1
6221566361						Order	104-6056769-6383424			DhCSxkNbN	Amazon.com	ItemFees	Commission	-1	MFN	2016-11-16	2016-11-16 09:33:26 UTC	37400925701594			EMTO-FUNS-AA207	1
6221566361						Order	108-5752536-0259406			DHt8Thf1N	Amazon.com	ItemPrice	Principal	7.99	MFN	2016-11-16	2016-11-16 09:33:25 UTC	30581210737914			EMTO-FUNS-AA196	1
6221566361						Order	108-5752536-0259406			DHt8Thf1N	Amazon.com	ItemFees	Commission	-1.2	MFN	2016-11-16	2016-11-16 09:33:25 UTC	30581210737914			EMTO-FUNS-AA196	1
6221566361						Order	111-8359845-9313807			D4PqT8f3N	Amazon.com	ItemPrice	Principal	42.99	MFN	2016-11-16	2016-11-16 09:33:25 UTC	16312956296170			AXM1-KLMT-XM28	1
6221566361						Order	111-8359845-9313807			D4PqT8f3N	Amazon.com	ItemFees	Commission	-6.45	MFN	2016-11-16	2016-11-16 09:33:25 UTC	16312956296170			AXM1-KLMT-XM28	1
6221566361						Order	113-5300257-0349058			DSlWJ0kmN	Amazon.com	ItemPrice	Principal	9.98	MFN	2016-11-16	2016-11-16 09:33:25 UTC	56739626875466			LJXM-0713-LJ99	2
6221566361						Order	113-5300257-0349058			DSlWJ0kmN	Amazon.com	ItemPrice	Shipping	5.24	MFN	2016-11-16	2016-11-16 09:33:25 UTC	56739626875466			LJXM-0713-LJ99	2
6221566361						Order	113-5300257-0349058			DSlWJ0kmN	Amazon.com	ItemFees	Commission	-1.9	MFN	2016-11-16	2016-11-16 09:33:25 UTC	56739626875466			LJXM-0713-LJ99	2
6221566361						Order	113-5300257-0349058			DSlWJ0kmN	Amazon.com	ItemFees	ShippingHB	-0.1	MFN	2016-11-16	2016-11-16 09:33:25 UTC	56739626875466			LJXM-0713-LJ99	2
6221566361						Order	113-5300257-0349058			DSlWJ0kmN	Amazon.com	ItemPrice	FBAFee	-4.74	MFN	2016-11-16	2016-11-16 09:33:25 UTC	56739626875466			LJXM-0713-LJ99	2
6221566361						Order	106-6442017-4823421			DBlQT5fnN	Amazon.com	ItemPrice	Principal	11.53	MFN	2016-11-16	2016-11-16 09:33:24 UTC	23275623117450			EMTO-FUNS-AA223	1
6221566361						Order	106-6442017-4823421			DBlQT5fnN	Amazon.com	ItemFees	Commission	-1.73	MFN	2016-11-16	2016-11-16 09:33:24 UTC	23275623117450			EMTO-FUNS-AA223	1
6221566361						Order	110-1276733-7973017			DyRSM0kjN	Amazon.com	ItemPrice	Principal	12.46	MFN	2016-11-16	2016-11-16 09:33:22 UTC	35466116177298			AXM1-KLMT-XM03	1
6221566361						Order	110-1276733-7973017			DyRSM0kjN	Amazon.com	ItemFees	Commission	-1.87	MFN	2016-11-16	2016-11-16 09:33:22 UTC	35466116177298			AXM1-KLMT-XM03	1
6221566361						Order	107-5001581-1429837			Ds4wnyftN	Amazon.com	ItemPrice	Principal	2.62	MFN	2016-11-16	2016-11-16 09:33:22 UTC	53946986898986			LJXM-0713-LJ93	1
6221566361						Order	107-5001581-1429837			Ds4wnyftN	Amazon.com	ItemFees	Commission	-1	MFN	2016-11-16	2016-11-16 09:33:22 UTC	53946986898986			LJXM-0713-LJ93	1
6221566361						Order	113-1291617-6757804	113-1291617-6757804		DY77WV8yH	Amazon.com	ItemPrice	Principal	13.99	AFN	2016-11-16	2016-11-16 05:42:29 UTC	19564659239906			M2-Q0FT-J8PU	1
6221566361						Order	113-1291617-6757804	113-1291617-6757804		DY77WV8yH	Amazon.com	ItemFees	FBAPerOrderFulfillmentFee	-1	AFN	2016-11-16	2016-11-16 05:42:29 UTC	19564659239906			M2-Q0FT-J8PU	1
6221566361						Order	113-1291617-6757804	113-1291617-6757804		DY77WV8yH	Amazon.com	ItemFees	FBAPerUnitFulfillmentFee	-1.06	AFN	2016-11-16	2016-11-16 05:42:29 UTC	19564659239906			M2-Q0FT-J8PU	1
6221566361						Order	113-1291617-6757804	113-1291617-6757804		DY77WV8yH	Amazon.com	ItemFees	FBAWeightBasedFee	-1.66	AFN	2016-11-16	2016-11-16 05:42:29 UTC	19564659239906			M2-Q0FT-J8PU	1
6221566361						Order	113-1291617-6757804	113-1291617-6757804		DY77WV8yH	Amazon.com	ItemFees	Commission	-2.1	AFN	2016-11-16	2016-11-16 05:42:29 UTC	19564659239906			M2-Q0FT-J8PU	1
6221566361						Order	115-7268551-1761821	115-7268551-1761821		DZSr9Xj7H	Amazon.com	ItemPrice	Principal	31.96	AFN	2016-11-16	2016-11-16 05:30:53 UTC	44137834931954			3N-ND1U-OAKS	4
6221566361						Order	115-7268551-1761821	115-7268551-1761821		DZSr9Xj7H	Amazon.com	ItemPrice	Shipping	1.63	AFN	2016-11-16	2016-11-16 05:30:53 UTC	44137834931954			3N-ND1U-OAKS	4
6221566361						Order	115-7268551-1761821	115-7268551-1761821		DZSr9Xj7H	Amazon.com	ItemFees	FBAPerOrderFulfillmentFee	-1	AFN	2016-11-16	2016-11-16 05:30:53 UTC	44137834931954			3N-ND1U-OAKS	4
6221566361						Order	115-7268551-1761821	115-7268551-1761821		DZSr9Xj7H	Amazon.com	ItemFees	FBAPerUnitFulfillmentFee	-4.24	AFN	2016-11-16	2016-11-16 05:30:53 UTC	44137834931954			3N-ND1U-OAKS	4
6221566361						Order	115-7268551-1761821	115-7268551-1761821		DZSr9Xj7H	Amazon.com	ItemFees	FBAWeightBasedFee	-3.28	AFN	2016-11-16	2016-11-16 05:30:53 UTC	44137834931954			3N-ND1U-OAKS	4
6221566361						Order	115-7268551-1761821	115-7268551-1761821		DZSr9Xj7H	Amazon.com	ItemFees	Commission	-4.8	AFN	2016-11-16	2016-11-16 05:30:53 UTC	44137834931954			3N-ND1U-OAKS	4
6221566361						Order	115-7268551-1761821	115-7268551-1761821		DZSr9Xj7H	Amazon.com	ItemFees	ShippingChargeback	-1.63	AFN	2016-11-16	2016-11-16 05:30:53 UTC	44137834931954			3N-ND1U-OAKS	4
6221566361						Order	112-2576361-3881816	112-2576361-3881816		DjZzzHjRH	Amazon.com	ItemPrice	Principal	7.99	AFN	2016-11-16	2016-11-16 04:59:52 UTC	2599937658466			3N-ND1U-OAKS	1
6221566361						Order	112-2576361-3881816	112-2576361-3881816		DjZzzHjRH	Amazon.com	ItemPrice	Shipping	2.22	AFN	2016-11-16	2016-11-16 04:59:52 UTC	2599937658466			3N-ND1U-OAKS	1
6221566361						Order	112-2576361-3881816	112-2576361-3881816		DjZzzHjRH	Amazon.com	ItemFees	FBAPerOrderFulfillmentFee	-1	AFN	2016-11-16	2016-11-16 04:59:52 UTC	2599937658466			3N-ND1U-OAKS	1
6221566361						Order	112-2576361-3881816	112-2576361-3881816		DjZzzHjRH	Amazon.com	ItemFees	FBAPerUnitFulfillmentFee	-1.06	AFN	2016-11-16	2016-11-16 04:59:52 UTC	2599937658466			3N-ND1U-OAKS	1
6221566361						Order	112-2576361-3881816	112-2576361-3881816		DjZzzHjRH	Amazon.com	ItemFees	FBAWeightBasedFee	-0.82	AFN	2016-11-16	2016-11-16 04:59:52 UTC	2599937658466			3N-ND1U-OAKS	1
6221566361						Order	112-2576361-3881816	112-2576361-3881816		DjZzzHjRH	Amazon.com	ItemFees	Commission	-1.2	AFN	2016-11-16	2016-11-16 04:59:52 UTC	2599937658466			3N-ND1U-OAKS	1
6221566361						Order	112-2576361-3881816	112-2576361-3881816		DjZzzHjRH	Amazon.com	ItemFees	ShippingChargeback	-2.22	AFN	2016-11-16	2016-11-16 04:59:52 UTC	2599937658466			3N-ND1U-OAKS	1
6221566361						Order	111-0455824-0535451	111-0455824-0535451		DRr086ykb	Amazon.com	ItemPrice	Principal	7.99	AFN	2016-11-15	2016-11-15 18:50:31 UTC	21769303300746			3N-ND1U-OAKS	1
6221566361						Order	111-0455824-0535451	111-0455824-0535451		DRr086ykb	Amazon.com	ItemFees	FBAPerOrderFulfillmentFee	-1	AFN	2016-11-15	2016-11-15 18:50:31 UTC	21769303300746			3N-ND1U-OAKS	1
6221566361						Order	111-0455824-0535451	111-0455824-0535451		DRr086ykb	Amazon.com	ItemFees	FBAPerUnitFulfillmentFee	-1.06	AFN	2016-11-15	2016-11-15 18:50:31 UTC	21769303300746			3N-ND1U-OAKS	1
6221566361						Order	111-0455824-0535451	111-0455824-0535451		DRr086ykb	Amazon.com	ItemFees	FBAWeightBasedFee	-0.82	AFN	2016-11-15	2016-11-15 18:50:31 UTC	21769303300746			3N-ND1U-OAKS	1
6221566361						Order	111-0455824-0535451	111-0455824-0535451		DRr086ykb	Amazon.com	ItemFees	Commission	-1.2	AFN	2016-11-15	2016-11-15 18:50:31 UTC	21769303300746			3N-ND1U-OAKS	1
6221566361						Order	002-5781472-6673821	002-5781472-6673821		DZYmw1j9H	Amazon.com	ItemPrice	Principal	7.99	AFN	2016-11-15	2016-11-15 13:20:24 UTC	29913521773362			3N-ND1U-OAKS	1
6221566361						Order	002-5781472-6673821	002-5781472-6673821		DZYmw1j9H	Amazon.com	ItemFees	FBAPerOrderFulfillmentFee	-1	AFN	2016-11-15	2016-11-15 13:20:24 UTC	29913521773362			3N-ND1U-OAKS	1
6221566361						Order	002-5781472-6673821	002-5781472-6673821		DZYmw1j9H	Amazon.com	ItemFees	FBAPerUnitFulfillmentFee	-1.06	AFN	2016-11-15	2016-11-15 13:20:24 UTC	29913521773362			3N-ND1U-OAKS	1
6221566361						Order	002-5781472-6673821	002-5781472-6673821		DZYmw1j9H	Amazon.com	ItemFees	FBAWeightBasedFee	-0.82	AFN	2016-11-15	2016-11-15 13:20:24 UTC	29913521773362			3N-ND1U-OAKS	1
6221566361						Order	002-5781472-6673821	002-5781472-6673821		DZYmw1j9H	Amazon.com	ItemFees	Commission	-1.2	AFN	2016-11-15	2016-11-15 13:20:24 UTC	29913521773362			3N-ND1U-OAKS	1
6221566361						Order	102-0094828-4481827	102-0094828-4481827		DLlnjj1kH	Amazon.com	ItemPrice	Principal	7.99	AFN	2016-11-15	2016-11-15 13:19:30 UTC	23300491941746			3N-ND1U-OAKS	1
6221566361						Order	102-0094828-4481827	102-0094828-4481827		DLlnjj1kH	Amazon.com	ItemFees	FBAPerOrderFulfillmentFee	-1	AFN	2016-11-15	2016-11-15 13:19:30 UTC	23300491941746			3N-ND1U-OAKS	1
6221566361						Order	102-0094828-4481827	102-0094828-4481827		DLlnjj1kH	Amazon.com	ItemFees	FBAPerUnitFulfillmentFee	-1.06	AFN	2016-11-15	2016-11-15 13:19:30 UTC	23300491941746			3N-ND1U-OAKS	1
6221566361						Order	102-0094828-4481827	102-0094828-4481827		DLlnjj1kH	Amazon.com	ItemFees	FBAWeightBasedFee	-0.82	AFN	2016-11-15	2016-11-15 13:19:30 UTC	23300491941746			3N-ND1U-OAKS	1
6221566361						Order	102-0094828-4481827	102-0094828-4481827		DLlnjj1kH	Amazon.com	ItemFees	Commission	-1.2	AFN	2016-11-15	2016-11-15 13:19:30 UTC	23300491941746			3N-ND1U-OAKS	1
6221566361						Order	112-9934162-4931429			D0VbrQkjN	Amazon.com	ItemPrice	Principal	3.99	MFN	2016-11-15	2016-11-15 09:05:15 UTC	63675549075906			LJXM-0713-L132	1
6221566361						Order	112-9934162-4931429			D0VbrQkjN	Amazon.com	ItemFees	Commission	-1	MFN	2016-11-15	2016-11-15 09:05:15 UTC	63675549075906			LJXM-0713-L132	1
6221566361						Order	107-7058988-2937843	107-7058988-2937843		DQgyd28GH	Amazon.com	ItemPrice	Principal	7.99	AFN	2016-11-15	2016-11-15 07:34:53 UTC	8007509542322			3N-ND1U-OAKS	1
6221566361						Order	107-7058988-2937843	107-7058988-2937843		DQgyd28GH	Amazon.com	ItemFees	FBAPerOrderFulfillmentFee	-1	AFN	2016-11-15	2016-11-15 07:34:53 UTC	8007509542322			3N-ND1U-OAKS	1
6221566361						Order	107-7058988-2937843	107-7058988-2937843		DQgyd28GH	Amazon.com	ItemFees	FBAPerUnitFulfillmentFee	-1.06	AFN	2016-11-15	2016-11-15 07:34:53 UTC	8007509542322			3N-ND1U-OAKS	1
6221566361						Order	107-7058988-2937843	107-7058988-2937843		DQgyd28GH	Amazon.com	ItemFees	FBAWeightBasedFee	-0.82	AFN	2016-11-15	2016-11-15 07:34:53 UTC	8007509542322			3N-ND1U-OAKS	1
6221566361						Order	107-7058988-2937843	107-7058988-2937843		DQgyd28GH	Amazon.com	ItemFees	Commission	-1.2	AFN	2016-11-15	2016-11-15 07:34:53 UTC	8007509542322			3N-ND1U-OAKS	1
6221566361						Order	106-9948491-5875460	106-9948491-5875460		DQTyqP1wH	Amazon.com	ItemPrice	Principal	7.99	AFN	2016-11-14	2016-11-14 15:32:06 UTC	2317851420674			3N-ND1U-OAKS	1
6221566361						Order	106-9948491-5875460	106-9948491-5875460		DQTyqP1wH	Amazon.com	ItemFees	FBAPerOrderFulfillmentFee	-1	AFN	2016-11-14	2016-11-14 15:32:06 UTC	2317851420674			3N-ND1U-OAKS	1
6221566361						Order	106-9948491-5875460	106-9948491-5875460		DQTyqP1wH	Amazon.com	ItemFees	FBAPerUnitFulfillmentFee	-1.06	AFN	2016-11-14	2016-11-14 15:32:06 UTC	2317851420674			3N-ND1U-OAKS	1
6221566361						Order	106-9948491-5875460	106-9948491-5875460		DQTyqP1wH	Amazon.com	ItemFees	FBAWeightBasedFee	-0.82	AFN	2016-11-14	2016-11-14 15:32:06 UTC	2317851420674			3N-ND1U-OAKS	1
6221566361						Order	106-9948491-5875460	106-9948491-5875460		DQTyqP1wH	Amazon.com	ItemFees	Commission	-1.2	AFN	2016-11-14	2016-11-14 15:32:06 UTC	2317851420674			3N-ND1U-OAKS	1
6221566361						Order	107-9123505-5461062			DBB31MN4N	Amazon.com	ItemPrice	Principal	25.99	MFN	2016-11-14	2016-11-14 09:02:49 UTC	20641850725738			LJXM-0713-LJ62	1
6221566361						Order	107-9123505-5461062			DBB31MN4N	Amazon.com	ItemFees	Commission	-3.9	MFN	2016-11-14	2016-11-14 09:02:49 UTC	20641850725738			LJXM-0713-LJ62	1
6221566361						Order	103-6488712-6412256			D7Qd3wf3N	Amazon.com	ItemPrice	Principal	11.53	MFN	2016-11-14	2016-11-14 09:02:47 UTC	21189588510474			EMTO-FUNS-AA223	1
6221566361						Order	103-6488712-6412256			D7Qd3wf3N	Amazon.com	ItemFees	Commission	-1.73	MFN	2016-11-14	2016-11-14 09:02:47 UTC	21189588510474			EMTO-FUNS-AA223	1
6221566361						Order	106-4493840-5489061			Dx1c3lfyN	Amazon.com	ItemPrice	Principal	2.62	MFN	2016-11-14	2016-11-14 09:02:47 UTC	52121601591874			LJXM-0713-LJ91	1
6221566361						Order	106-4493840-5489061			Dx1c3lfyN	Amazon.com	ItemFees	Commission	-1	MFN	2016-11-14	2016-11-14 09:02:47 UTC	52121601591874			LJXM-0713-LJ91	1
6221566361						Order	111-9212186-3283422			DHg51bNkN	Amazon.com	ItemPrice	Principal	26.92	MFN	2016-11-14	2016-11-14 09:02:47 UTC	21508730858906			AXM1-KLMT-XM22	1
6221566361						Order	111-9212186-3283422			DHg51bNkN	Amazon.com	ItemFees	Commission	-4.04	MFN	2016-11-14	2016-11-14 09:02:47 UTC	21508730858906			AXM1-KLMT-XM22	1
6221566361						Order	106-5811778-1911447			Dx0B1rNMN	Amazon.com	ItemPrice	Principal	24.89	MFN	2016-11-14	2016-11-14 09:02:46 UTC	34358608717578			AXM1-KLMT-XM25	1
6221566361						Order	106-5811778-1911447			Dx0B1rNMN	Amazon.com	ItemFees	Commission	-3.73	MFN	2016-11-14	2016-11-14 09:02:46 UTC	34358608717578			AXM1-KLMT-XM25	1
6221566361						Order	114-1729356-4577828			DD5qLlkRN	Amazon.com	ItemPrice	Principal	15.11	MFN	2016-11-14	2016-11-14 09:02:46 UTC	68571097289282			AXM1-KLMT-XM20	1
6221566361						Order	114-1729356-4577828			DD5qLlkRN	Amazon.com	ItemFees	Commission	-2.27	MFN	2016-11-14	2016-11-14 09:02:46 UTC	68571097289282			AXM1-KLMT-XM20	1
6221566361						Order	002-4134380-1363456			DRv1LykcN	Amazon.com	ItemPrice	Principal	4.99	MFN	2016-11-14	2016-11-14 09:02:44 UTC	58465128363618			LJXM-0713-LJ99	1
6221566361						Order	002-4134380-1363456			DRv1LykcN	Amazon.com	ItemFees	Commission	-1	MFN	2016-11-14	2016-11-14 09:02:44 UTC	58465128363618			LJXM-0713-LJ99	1
6221566361						Order	106-8910378-7651453			DR97L1kdN	Amazon.com	ItemPrice	Principal	10.59	MFN	2016-11-14	2016-11-14 09:02:43 UTC	12272166930570			EMTO-FUNS-AA211	1
6221566361						Order	106-8910378-7651453			DR97L1kdN	Amazon.com	ItemFees	Commission	-1.59	MFN	2016-11-14	2016-11-14 09:02:43 UTC	12272166930570			EMTO-FUNS-AA211	1
6221566361						Order	114-6941997-6560224			DHzCrkNpN	Amazon.com	ItemPrice	Principal	18.99	MFN	2016-11-14	2016-11-14 09:02:42 UTC	16481164278626			AXM1-KLMT-XM27	1
6221566361						Order	114-6941997-6560224			DHzCrkNpN	Amazon.com	ItemFees	Commission	-2.85	MFN	2016-11-14	2016-11-14 09:02:42 UTC	16481164278626			AXM1-KLMT-XM27	1
6221566361						Order	002-8720468-3353029			DWr0rsN7N	Amazon.com	ItemPrice	Principal	26.86	MFN	2016-11-14	2016-11-14 09:02:42 UTC	19948847586890			AXM1-KLMT-XM23	2
6221566361						Order	002-8720468-3353029			DWr0rsN7N	Amazon.com	ItemFees	Commission	-4.02	MFN	2016-11-14	2016-11-14 09:02:42 UTC	19948847586890			AXM1-KLMT-XM23	2
6221566361						Order	002-7399409-7181843			DHVWM7fyN	Amazon.com	ItemPrice	Principal	4.99	MFN	2016-11-14	2016-11-14 09:02:41 UTC	21089720551690			LJXM-0713-LJ99	1
6221566361						Order	002-7399409-7181843			DHVWM7fyN	Amazon.com	ItemFees	Commission	-1	MFN	2016-11-14	2016-11-14 09:02:41 UTC	21089720551690			LJXM-0713-LJ99	1
6221566361						Order	106-1092159-1485048			DBCvJGfCN	Amazon.com	ItemPrice	Principal	5.78	MFN	2016-11-14	2016-11-14 09:02:41 UTC	13834842245994			AXM1-KLMT-XM30	1
6221566361						Order	106-1092159-1485048			DBCvJGfCN	Amazon.com	ItemFees	Commission	-1	MFN	2016-11-14	2016-11-14 09:02:41 UTC	13834842245994			AXM1-KLMT-XM30	1
6221566361						Order	113-0160973-7552212			DWPw7PN2N	Amazon.com	ItemPrice	Principal	11.53	MFN	2016-11-14	2016-11-14 09:02:39 UTC	10329024033634			EMTO-FUNS-AA223	1
6221566361						Order	113-0160973-7552212			DWPw7PN2N	Amazon.com	ItemFees	Commission	-1.73	MFN	2016-11-14	2016-11-14 09:02:39 UTC	10329024033634			EMTO-FUNS-AA223	1
6221566361						Order	107-5642428-6313025			DhmKL3NzN	Amazon.com	ItemPrice	Principal	4.79	MFN	2016-11-14	2016-11-14 09:02:38 UTC	62762975572538			AXM1-KLMT-XM41	1
6221566361						Order	107-5642428-6313025			DhmKL3NzN	Amazon.com	ItemFees	Commission	-1	MFN	2016-11-14	2016-11-14 09:02:38 UTC	62762975572538			AXM1-KLMT-XM41	1
6221566361						Order	002-8456714-9077826	002-8456714-9077826		DP1N1652H	Amazon.com	ItemPrice	Principal	13.99	AFN	2016-11-14	2016-11-14 07:53:15 UTC	14482911347186			M2-Q0FT-J8PU	1
6221566361						Order	002-8456714-9077826	002-8456714-9077826		DP1N1652H	Amazon.com	ItemFees	FBAPerOrderFulfillmentFee	-1	AFN	2016-11-14	2016-11-14 07:53:15 UTC	14482911347186			M2-Q0FT-J8PU	1
6221566361						Order	002-8456714-9077826	002-8456714-9077826		DP1N1652H	Amazon.com	ItemFees	FBAPerUnitFulfillmentFee	-1.06	AFN	2016-11-14	2016-11-14 07:53:15 UTC	14482911347186			M2-Q0FT-J8PU	1
6221566361						Order	002-8456714-9077826	002-8456714-9077826		DP1N1652H	Amazon.com	ItemFees	FBAWeightBasedFee	-1.66	AFN	2016-11-14	2016-11-14 07:53:15 UTC	14482911347186			M2-Q0FT-J8PU	1
6221566361						Order	002-8456714-9077826	002-8456714-9077826		DP1N1652H	Amazon.com	ItemFees	Commission	-2.1	AFN	2016-11-14	2016-11-14 07:53:15 UTC	14482911347186			M2-Q0FT-J8PU	1
6221566361						Order	104-0381457-6249032	104-0381457-6249032		DCK1LcWBH	Amazon.com	ItemPrice	Principal	7.99	AFN	2016-11-13	2016-11-13 11:49:04 UTC	61424088804506			3N-ND1U-OAKS	1
6221566361						Order	104-0381457-6249032	104-0381457-6249032		DCK1LcWBH	Amazon.com	ItemFees	FBAPerOrderFulfillmentFee	-1	AFN	2016-11-13	2016-11-13 11:49:04 UTC	61424088804506			3N-ND1U-OAKS	1
6221566361						Order	104-0381457-6249032	104-0381457-6249032		DCK1LcWBH	Amazon.com	ItemFees	FBAPerUnitFulfillmentFee	-1.06	AFN	2016-11-13	2016-11-13 11:49:04 UTC	61424088804506			3N-ND1U-OAKS	1
6221566361						Order	104-0381457-6249032	104-0381457-6249032		DCK1LcWBH	Amazon.com	ItemFees	FBAWeightBasedFee	-0.82	AFN	2016-11-13	2016-11-13 11:49:04 UTC	61424088804506			3N-ND1U-OAKS	1
6221566361						Order	104-0381457-6249032	104-0381457-6249032		DCK1LcWBH	Amazon.com	ItemFees	Commission	-1.2	AFN	2016-11-13	2016-11-13 11:49:04 UTC	61424088804506			3N-ND1U-OAKS	1
6221566361						Order	103-8488035-6201041	103-8488035-6201041		DjdVPrNDH	Amazon.com	ItemPrice	Principal	13.9	AFN	2016-11-12	2016-11-12 22:17:11 UTC	36134327672154			NN-JWEC-8Z2J	1
6221566361						Order	103-8488035-6201041	103-8488035-6201041		DjdVPrNDH	Amazon.com	ItemFees	FBAPerOrderFulfillmentFee	-1	AFN	2016-11-12	2016-11-12 22:17:11 UTC	36134327672154			NN-JWEC-8Z2J	1
6221566361						Order	103-8488035-6201041	103-8488035-6201041		DjdVPrNDH	Amazon.com	ItemFees	FBAPerUnitFulfillmentFee	-1.06	AFN	2016-11-12	2016-11-12 22:17:11 UTC	36134327672154			NN-JWEC-8Z2J	1
6221566361						Order	103-8488035-6201041	103-8488035-6201041		DjdVPrNDH	Amazon.com	ItemFees	FBAWeightBasedFee	-1.66	AFN	2016-11-12	2016-11-12 22:17:11 UTC	36134327672154			NN-JWEC-8Z2J	1
6221566361						Order	103-8488035-6201041	103-8488035-6201041		DjdVPrNDH	Amazon.com	ItemFees	Commission	-2.09	AFN	2016-11-12	2016-11-12 22:17:11 UTC	36134327672154			NN-JWEC-8Z2J	1
6221566361						Order	111-5507456-9146623			DDzdQykKN	Amazon.com	ItemPrice	Principal	13.43	MFN	2016-11-12	2016-11-12 09:19:25 UTC	27480688211610			AXM1-KLMT-XM23	1
6221566361						Order	111-5507456-9146623			DDzdQykKN	Amazon.com	ItemFees	Commission	-2.01	MFN	2016-11-12	2016-11-12 09:19:25 UTC	27480688211610			AXM1-KLMT-XM23	1
6221566361						Order	114-4134668-6622610			D9DWQrksN	Amazon.com	ItemPrice	Principal	3.83	MFN	2016-11-12	2016-11-12 09:19:24 UTC	199292610650			EMTO-FUNS-AA207	1
6221566361						Order	114-4134668-6622610			D9DWQrksN	Amazon.com	ItemFees	Commission	-1	MFN	2016-11-12	2016-11-12 09:19:24 UTC	199292610650			EMTO-FUNS-AA207	1
6221566361						Order	115-0209537-0977052			DyDhQMkgN	Amazon.com	ItemPrice	Principal	13.43	MFN	2016-11-12	2016-11-12 09:19:23 UTC	61641456560882			AXM1-KLMT-XM23	1
6221566361						Order	115-0209537-0977052			DyDhQMkgN	Amazon.com	ItemFees	Commission	-2.01	MFN	2016-11-12	2016-11-12 09:19:23 UTC	61641456560882			AXM1-KLMT-XM23	1
6221566361						Order	108-6063093-9074625			DkBP1mf4N	Amazon.com	ItemPrice	Principal	7.99	MFN	2016-11-12	2016-11-12 09:19:21 UTC	1734153140642			EMTO-FUNS-AA196	1
6221566361						Order	108-6063093-9074625			DkBP1mf4N	Amazon.com	ItemPrice	Shipping	42.6	MFN	2016-11-12	2016-11-12 09:19:21 UTC	1734153140642			EMTO-FUNS-AA196	1
6221566361						Order	108-6063093-9074625			DkBP1mf4N	Amazon.com	ItemFees	Commission	-1.2	MFN	2016-11-12	2016-11-12 09:19:21 UTC	1734153140642			EMTO-FUNS-AA196	1
6221566361						Order	108-6063093-9074625			DkBP1mf4N	Amazon.com	ItemFees	ShippingHB	-6.39	MFN	2016-11-12	2016-11-12 09:19:21 UTC	1734153140642			EMTO-FUNS-AA196	1
6221566361						Order	110-4871754-7681057			Dd30cgkmN	Amazon.com	ItemPrice	Principal	2.62	MFN	2016-11-12	2016-11-12 09:19:20 UTC	67473604513818			LJXM-0713-LJ91	1
6221566361						Order	110-4871754-7681057			Dd30cgkmN	Amazon.com	ItemFees	Commission	-1	MFN	2016-11-12	2016-11-12 09:19:20 UTC	67473604513818			LJXM-0713-LJ91	1
6221566361						Order	109-6970336-0905021			Dm1wcLkZN	Amazon.com	ItemPrice	Principal	4.99	MFN	2016-11-12	2016-11-12 09:19:20 UTC	39404619373642			LJXM-0713-LJ99	1
6221566361						Order	109-6970336-0905021			Dm1wcLkZN	Amazon.com	ItemFees	Commission	-1	MFN	2016-11-12	2016-11-12 09:19:20 UTC	39404619373642			LJXM-0713-LJ99	1
6221566361						Order	002-7784301-4234664			DkKYrXf1N	Amazon.com	ItemPrice	Principal	4.99	MFN	2016-11-12	2016-11-12 09:19:19 UTC	51939783702922			LJXM-0713-LJ99	1
6221566361						Order	002-7784301-4234664			DkKYrXf1N	Amazon.com	ItemFees	Commission	-1	MFN	2016-11-12	2016-11-12 09:19:19 UTC	51939783702922			LJXM-0713-LJ99	1
